PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,PreviousOwner,Gender,pet_details,shedding,FoodPreference,MeatConsumption,kid_friendliness,EnergyLevel
109,2,7,-0.9951498059973366,10,2,0.8826352851896688,1,0,1.4635766956914942,0,1,"friendly, loyal, gentle, intelligent, playful, patient, loves to chase squirrels, is fluffy",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
110,2,7,-0.23440036786718996,8,2,2.0560288783947436,1,0,1.737036673727899,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is great with kids, loves to chase squirrels",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
111,2,7,0.9758828291580433,10,2,3.034320293727252,0,0,0.7213281838783957,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is an excellent guard dog",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
112,2,7,1.21793946856309,10,0,3.293583980900188,1,0,-1.2319573735244953,0,1,"friendly, loyal, gentle, intelligent, playful, patient, has expressive eyes",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
113,2,7,0.90672378932803,8,2,2.9218660509534766,0,0,-0.8022345508958594,1,1,"friendly, loyal, gentle, intelligent, playful, patient, is a bit shy around strangers",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
114,2,7,-0.7530931665922899,10,0,1.2438942492504268,0,0,0.057211094361412716,0,1,"friendly, loyal, gentle, intelligent, playful, patient, loves to chase squirrels, has expressive eyes",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
115,2,7,-0.8568317263373099,0,2,1.1627354661353988,1,0,0.7603938950264535,0,0,"friendly, loyal, gentle, intelligent, playful, patient, loves to fetch",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
116,2,7,-0.4764570072722366,8,1,1.643522144892802,0,0,1.1901167176550895,0,0,"friendly, loyal, gentle, intelligent, playful, patient, loves belly rubs, is always wagging tail",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
117,2,7,0.1632641111553867,8,2,2.3512997951750485,1,0,1.502642406839552,1,1,"friendly, loyal, gentle, intelligent, playful, patient, is very playful, is very cuddly",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
118,2,7,1.01046234907305,8,0,3.0254668198237926,1,0,1.111985295358974,0,0,"friendly, loyal, gentle, intelligent, playful, patient, loves to fetch, is a bit shy around strangers",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
119,2,7,-0.5629058070597532,8,1,1.5249600521856275,1,0,1.1901167176550895,1,0,"friendly, loyal, gentle, intelligent, playful, patient, is a bit shy around strangers, is great with kids",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
120,2,7,0.90672378932803,8,1,3.0378919316883066,1,0,-1.3491545069686688,0,1,"friendly, loyal, gentle, intelligent, playful, patient, loves to fetch, loves belly rubs",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
121,2,7,0.09410507132537335,10,0,2.3344886653583603,1,0,1.5807738291356677,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is learning new tricks, enjoys long walks in the park",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
122,2,7,-0.3381389276122099,10,1,1.828968102870661,0,0,1.2291824288031474,0,0,"friendly, loyal, gentle, intelligent, playful, patient, loves to chase squirrels",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
123,2,7,1.4081268280956265,8,2,3.3342331764569404,1,0,-0.8413002620439172,0,0,"friendly, loyal, gentle, intelligent, playful, patient, loves to chase squirrels, has expressive eyes",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
124,2,7,1.32167802830811,8,1,3.3253564345537345,0,0,1.1510510065070316,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is very cuddly",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
125,2,7,-1.3409450051474032,10,0,-0.24916675846892847,1,1,-1.1147602400803218,0,1,"friendly, loyal, gentle, intelligent, playful, patient, has expressive eyes",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
126,2,7,-0.8741214862948132,10,1,1.1230402585682435,0,0,-0.9584973954880907,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is fluffy",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
127,2,7,0.4744797903904467,10,0,2.660787459800331,1,0,1.3463795622473207,0,0,"friendly, loyal, gentle, intelligent, playful, patient, prefers quiet evenings at home",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
128,2,7,1.2525189884780965,8,0,3.266395323196658,0,1,-0.9194316843400328,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is an excellent guard dog",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
129,2,7,0.4571900304329433,10,2,2.640393058022716,1,0,0.13534251665752836,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is always wagging tail, loves to fetch",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
130,2,7,-0.1998208479521833,10,2,2.0266181267154444,1,0,1.1901167176550895,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is very cuddly, is an excellent guard dog",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
131,2,7,1.0277521090305533,10,0,3.0529928635236425,0,0,1.54170811798761,0,1,"friendly, loyal, gentle, intelligent, playful, patient, has a loud bark, is very playful",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
132,2,7,-1.3928142850199132,0,0,-0.41397400067183626,1,0,-1.1538259512283797,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is a bit shy around strangers",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
133,2,7,-0.21711060790968661,0,2,2.018962954798918,1,1,-1.5444830627089579,0,1,"friendly, loyal, gentle, intelligent, playful, patient, prefers quiet evenings at home, is very cuddly",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
134,2,7,0.9758828291580433,10,2,3.1068699169361564,0,1,-0.9975631066361484,1,0,"friendly, loyal, gentle, intelligent, playful, patient, enjoys long walks in the park",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
135,2,7,0.07681531136787002,0,2,2.3765106729001437,1,0,-0.5287745728594546,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is very cuddly",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
136,2,7,1.16607018869058,8,2,3.2577163592912957,0,0,-1.4272859292647844,0,0,"friendly, loyal, gentle, intelligent, playful, patient, loves to chase squirrels, is great with kids",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
137,2,7,0.04223579145286336,8,0,2.3002963397312004,1,0,-0.7241031285997437,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is great with kids, is very cuddly",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
138,2,7,1.2525189884780965,10,0,3.305241248773074,1,0,0.5259996281381065,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is always wagging tail, is very playful",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
139,2,7,-1.37552452506241,8,2,-0.37040467114692527,0,0,-1.310088795820611,1,1,"friendly, loyal, gentle, intelligent, playful, patient, has expressive eyes, is fluffy",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
140,2,7,1.21793946856309,10,2,3.259449825272393,1,1,-1.1538259512283797,1,1,"friendly, loyal, gentle, intelligent, playful, patient, is an excellent guard dog",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
141,2,7,-0.6147750869322632,10,2,1.5202250142372593,0,0,-1.310088795820611,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is learning new tricks, is always wagging tail",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
142,2,7,0.19784363107039335,10,2,2.4154380364756722,1,0,1.737036673727899,0,1,"friendly, loyal, gentle, intelligent, playful, patient, prefers quiet evenings at home",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
143,2,7,1.4945756278831432,10,0,3.524111688386466,1,0,0.877591028470627,1,1,"friendly, loyal, gentle, intelligent, playful, patient, is always wagging tail, loves to fetch",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
144,2,7,0.7684057096680033,0,1,2.9101157110816045,0,0,-0.6069059951555702,1,0,"friendly, loyal, gentle, intelligent, playful, patient, has a loud bark",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
145,2,7,-0.06150276829215663,8,0,2.1853989569840655,0,0,-0.6850374174516859,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is a bit shy around strangers",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
146,2,7,1.1487804287330765,0,1,3.177499930165992,1,0,0.13534251665752836,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is fluffy",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
147,2,7,0.7856954696255066,0,0,2.893851379258954,1,0,-0.7631688397478015,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is very playful, loves to fetch",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
148,2,7,1.6674732274581765,10,1,3.5943694136203614,1,0,1.072919584210916,1,1,"friendly, loyal, gentle, intelligent, playful, patient, is learning new tricks",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
149,2,7,1.68476298741568,10,1,3.61114564143743,1,0,-1.5835487738570158,0,1,"friendly, loyal, gentle, intelligent, playful, patient, has a loud bark, is always wagging tail",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
150,2,7,0.64737738996548,10,2,2.7856319124390017,1,0,0.17440822780558618,0,0,"friendly, loyal, gentle, intelligent, playful, patient, has expressive eyes, is always wagging tail",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
151,2,7,-0.0442130083346533,8,2,2.2123782026898784,1,0,1.4245109845434365,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is very playful",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
152,2,7,1.16607018869058,10,2,3.1832587601031967,1,0,-0.21624888367499204,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is learning new tricks",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
153,2,7,1.2006497086055865,10,0,3.269932059158093,1,0,-0.9584973954880907,1,1,"friendly, loyal, gentle, intelligent, playful, patient, has expressive eyes",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
154,2,7,0.3015821908154133,8,0,2.450351670094966,1,0,-1.0366288177842062,1,0,"friendly, loyal, gentle, intelligent, playful, patient, loves belly rubs, has expressive eyes",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
155,2,7,-0.4591672473147333,0,1,1.6845552624453681,1,0,-0.020920327934702925,0,0,"friendly, loyal, gentle, intelligent, playful, patient, has expressive eyes",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
156,2,7,0.5263490702629566,0,2,2.613518518315762,1,0,0.213473938953644,0,1,"friendly, loyal, gentle, intelligent, playful, patient, loves to chase squirrels, has a loud bark",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
157,2,7,-1.3063654852323965,10,1,-0.10419548604972508,1,0,0.6822624727303378,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is very playful, loves belly rubs",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
158,2,7,-0.2516901278246933,10,0,2.0086552309113155,1,0,-1.5054173515609002,0,0,"friendly, loyal, gentle, intelligent, playful, patient, is very playful",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
159,2,7,0.7684057096680033,8,2,2.8849281013562558,1,1,0.877591028470627,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is always wagging tail",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
160,2,7,1.1314906687755732,8,1,3.0874876731475043,1,0,1.1510510065070316,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is a bit shy around strangers, is fluffy",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
161,2,7,-0.59748532697476,8,1,1.49344354652929,0,0,-0.8413002620439172,1,1,"friendly, loyal, gentle, intelligent, playful, patient, is always wagging tail",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,0,0
162,2,7,0.4571900304329433,8,1,2.5818973066605655,1,0,1.5807738291356677,0,1,"friendly, loyal, gentle, intelligent, playful, patient, prefers quiet evenings at home",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
163,2,7,-1.3582347651049065,10,2,-0.23531066462001812,1,0,0.018145383213354894,0,1,"friendly, loyal, gentle, intelligent, playful, patient, is a bit shy around strangers, is very playful",4,"high-protein dry food, boneless chicken, eggs, rice. portion control, avoid excessive beef/oily meat.",1,1,0
